ra,dec,ra_src,dec_src,obsID_200,obsID_277,obsID_444,uri_200,uri_277,uri_444,filename_200,filename_277,filename_444
9.424575833333334,-33.71040833333336,9.42181505454021,-33.70234985452974,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.405272359543755,-33.72379837319466,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.436270511769713,-33.695905934515515,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.430266315840239,-33.692423971174875,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.436698295893041,-33.71561623118191,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.424542722028235,-33.70525251312042,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.404086295567677,-33.71411979630755,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.439251854023802,-33.725200708291595,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.40578007667165,-33.72278274556673,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.439529108690358,-33.7246570585002,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.43678358117283,-33.71578018808946,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.439314983493594,-33.72382236277084,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.433558620055237,-33.71891357860228,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.420800675322853,-33.70627671843761,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.41992119930773,-33.733741082292596,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.439296209970706,-33.72430002036685,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.41177761216573,-33.72531610660496,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.41795128973606,-33.702753571214906,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.438591050377193,-33.72417759613863,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.4403382604578,-33.725088071351976,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.429225477562982,-33.73104263225871,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.43903733296135,-33.724422579572646,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.440111259640595,-33.7241857410452,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.40498602453744,-33.699668423597714,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.408197088922304,-33.7052408050328,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.419938280611841,-33.69596563045318,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.401344133250863,-33.72022724780382,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.404295485615911,-33.72364413901672,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.41022731577988,-33.70601472366328,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.440298087712941,-33.71765999595213,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.436157171024691,-33.722934904291456,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
9.424575833333334,-33.71040833333336,9.4139580239732,-33.698551699732946,87829844,220095484,87829802,mast:JWST/product/jw02727-o002_t062_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw02727-o002_t062_nircam_clear-f444w_i2d.fits,jw02727-o002_t062_nircam_clear-f200w_i2d.fits,jw02727-o002_t062_nircam_clear-f277w_i2d.fits,jw02727-o002_t062_nircam_clear-f444w_i2d.fits
